"id","provenance.lat","provenance.long","genus","species","year","budburst","leafout","last.obs","yr.end","gdd.start","type","climatetype","id_year_type","gdd_bb","gdd_dvr","fs.count","gdd_lo","utah"
"SORAME_GR_9A_7",44.794942,-71.146683,"Sorbus","americana",2018,96,131,297,365,46,"Common Garden","weldhill","SORAME_GR_9A_7;2018;weldhill",197.767529644269,378.296086956522,0,574.987964426878,708
"SORAME_GR_9B_7",44.794942,-71.146683,"Sorbus","americana",2018,103,131,311,365,46,"Common Garden","weldhill","SORAME_GR_9B_7;2018;weldhill",233.33709486166,355.697391304348,0,574.987964426878,703
"SORAME_GR_9B_10",44.794942,-71.146683,"Sorbus","americana",2018,103,131,225,365,46,"Common Garden","weldhill","SORAME_GR_9B_10;2018;weldhill",233.33709486166,355.697391304348,0,574.987964426878,-181.5
"SORAME_GR_9B_10",44.794942,-71.146683,"Sorbus","americana",2018,103,131,288,365,46,"Common Garden","weldhill","SORAME_GR_9B_10;2018;weldhill",233.33709486166,355.697391304348,0,574.987964426878,-181.5
"SORAME_GR_9C_7",44.794942,-71.146683,"Sorbus","americana",2018,103,135,304,365,46,"Common Garden","weldhill","SORAME_GR_9C_7;2018;weldhill",233.33709486166,409.983043478261,0,629.273616600791,731
"SORAME_SH_1A_13",45.932675,-74.02507,"Sorbus","americana",2018,110,131,297,365,46,"Common Garden","weldhill","SORAME_SH_1A_13;2018;weldhill",271.867529644269,309.156956521739,0,574.987964426878,708
"SORAME_SH_1B_13",45.932675,-74.02507,"Sorbus","americana",2018,110,131,297,365,46,"Common Garden","weldhill","SORAME_SH_1B_13;2018;weldhill",271.867529644269,309.156956521739,0,574.987964426878,708
"SORAME_SH_3_7",45.932675,-74.02507,"Sorbus","americana",2018,110,131,288,365,46,"Common Garden","weldhill","SORAME_SH_3_7;2018;weldhill",271.867529644269,309.156956521739,0,574.987964426878,698.5
"SORAME_SH_3A_10",45.932675,-74.02507,"Sorbus","americana",2018,114,138,221,365,46,"Common Garden","weldhill","SORAME_SH_3A_10;2018;weldhill",313.551007905138,369.656086956522,0,670.732747035573,-263.5
"SORAME_SH_3B_10",45.932675,-74.02507,"Sorbus","americana",2018,124,131,NA,365,46,"Common Garden","weldhill","SORAME_SH_3B_10;2018;weldhill",468.59709486166,130.129130434783,0,574.987964426878,586.5
"SPIALB_GR_12_4",44.794942,-71.146683,"Spiraea","alba",2018,89,122,NA,365,46,"Common Garden","weldhill","SPIALB_GR_12_4;2018;weldhill",166.20709486166,266.708695652174,0,421.078833992095,586.5
"SPIALB_GR_12A_8",44.794942,-71.146683,"Spiraea","alba",2018,89,122,NA,365,46,"Common Garden","weldhill","SPIALB_GR_12A_8;2018;weldhill",166.20709486166,266.708695652174,0,421.078833992095,586.5
"SPIALB_GR_12B_8",44.794942,-71.146683,"Spiraea","alba",2018,93,124,NA,365,46,"Common Garden","weldhill","SPIALB_GR_12B_8;2018;weldhill",187.106225296443,284.479130434783,0,468.59709486166,586.5
"SPIALB_GR_3_8",44.794942,-71.146683,"Spiraea","alba",2018,96,122,NA,365,46,"Common Garden","weldhill","SPIALB_GR_3_8;2018;weldhill",197.767529644269,224.386956521739,0,421.078833992095,586.5
"SPIALB_GR_3_4",44.794942,-71.146683,"Spiraea","alba",2018,93,124,311,365,46,"Common Garden","weldhill","SPIALB_GR_3_4;2018;weldhill",187.106225296443,284.479130434783,0,468.59709486166,703
"SPIALB_GR_5_8",44.794942,-71.146683,"Spiraea","alba",2018,96,124,NA,365,46,"Common Garden","weldhill","SPIALB_GR_5_8;2018;weldhill",197.767529644269,271.905217391304,0,468.59709486166,586.5
"SPIALB_GR_7_4",44.794942,-71.146683,"Spiraea","alba",2018,93,124,NA,365,46,"Common Garden","weldhill","SPIALB_GR_7_4;2018;weldhill",187.106225296443,284.479130434783,0,468.59709486166,586.5
"SPIALB_GR_9_8",44.794942,-71.146683,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden","weldhill","SPIALB_GR_9_8;2018;weldhill",187.106225296443,236.960869565217,0,421.078833992095,586.5
"SPIALB_HF_1_4",42.531705,-72.18992,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden","weldhill","SPIALB_HF_1_4;2018;weldhill",187.106225296443,236.960869565217,0,421.078833992095,586.5
"SPIALB_HF_10_11",42.531705,-72.18992,"Spiraea","alba",2018,96,124,311,365,46,"Common Garden","weldhill","SPIALB_HF_10_11;2018;weldhill",197.767529644269,271.905217391304,0,468.59709486166,703
"SPIALB_HF_2_8",42.531705,-72.18992,"Spiraea","alba",2018,93,124,NA,365,46,"Common Garden","weldhill","SPIALB_HF_2_8;2018;weldhill",187.106225296443,284.479130434783,0,468.59709486166,586.5
"SPIALB_HF_3_8",42.531705,-72.18992,"Spiraea","alba",2018,96,122,NA,365,46,"Common Garden","weldhill","SPIALB_HF_3_8;2018;weldhill",197.767529644269,224.386956521739,0,421.078833992095,586.5
"SPIALB_HF_4A_4",42.531705,-72.18992,"Spiraea","alba",2018,93,124,NA,365,46,"Common Garden","weldhill","SPIALB_HF_4A_4;2018;weldhill",187.106225296443,284.479130434783,0,468.59709486166,586.5
"SPIALB_HF_4A_11",42.531705,-72.18992,"Spiraea","alba",2018,93,124,NA,365,46,"Common Garden","weldhill","SPIALB_HF_4A_11;2018;weldhill",187.106225296443,284.479130434783,0,468.59709486166,586.5
"SPIALB_HF_4B_11",42.531705,-72.18992,"Spiraea","alba",2018,93,124,NA,365,46,"Common Garden","weldhill","SPIALB_HF_4B_11;2018;weldhill",187.106225296443,284.479130434783,0,468.59709486166,586.5
"SPIALB_HF_8_4",42.531705,-72.18992,"Spiraea","alba",2018,93,124,NA,365,46,"Common Garden","weldhill","SPIALB_HF_8_4;2018;weldhill",187.106225296443,284.479130434783,0,468.59709486166,586.5
"SPIALB_SH_1_4",45.932675,-74.02507,"Spiraea","alba",2018,93,124,NA,365,46,"Common Garden","weldhill","SPIALB_SH_1_4;2018;weldhill",187.106225296443,284.479130434783,0,468.59709486166,586.5
"SPIALB_SH_4A_4",45.932675,-74.02507,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden","weldhill","SPIALB_SH_4A_4;2018;weldhill",187.106225296443,236.960869565217,0,421.078833992095,586.5
"SPIALB_SH_4B_4",45.932675,-74.02507,"Spiraea","alba",2018,89,124,NA,365,46,"Common Garden","weldhill","SPIALB_SH_4B_4;2018;weldhill",166.20709486166,314.226956521739,0,468.59709486166,586.5
"SPIALB_SH_7_4",45.932675,-74.02507,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden","weldhill","SPIALB_SH_7_4;2018;weldhill",187.106225296443,236.960869565217,0,421.078833992095,586.5
"SPIALB_SH_7A_8",45.932675,-74.02507,"Spiraea","alba",2018,96,122,NA,365,46,"Common Garden","weldhill","SPIALB_SH_7A_8;2018;weldhill",197.767529644269,224.386956521739,0,421.078833992095,586.5
"SPIALB_SH_7B_8",45.932675,-74.02507,"Spiraea","alba",2018,89,122,NA,365,46,"Common Garden","weldhill","SPIALB_SH_7B_8;2018;weldhill",166.20709486166,266.708695652174,0,421.078833992095,586.5
"SPIALB_SH_8_4",45.932675,-74.02507,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden","weldhill","SPIALB_SH_8_4;2018;weldhill",187.106225296443,236.960869565217,0,421.078833992095,586.5
"SPIALB_SH_9A_4",45.932675,-74.02507,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden","weldhill","SPIALB_SH_9A_4;2018;weldhill",187.106225296443,236.960869565217,0,421.078833992095,586.5
"SPIALB_SH_9B_4",45.932675,-74.02507,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden","weldhill","SPIALB_SH_9B_4;2018;weldhill",187.106225296443,236.960869565217,0,421.078833992095,586.5
"SPIALB_WM_2A_4",44.112337,-71.230138,"Spiraea","alba",2018,96,124,NA,365,46,"Common Garden","weldhill","SPIALB_WM_2A_4;2018;weldhill",197.767529644269,271.905217391304,0,468.59709486166,586.5
"SPIALB_WM_2B_4",44.112337,-71.230138,"Spiraea","alba",2018,93,124,NA,365,46,"Common Garden","weldhill","SPIALB_WM_2B_4;2018;weldhill",187.106225296443,284.479130434783,0,468.59709486166,586.5
"SPIALB_WM_4A_11",44.112337,-71.230138,"Spiraea","alba",2018,93,122,311,365,46,"Common Garden","weldhill","SPIALB_WM_4A_11;2018;weldhill",187.106225296443,236.960869565217,0,421.078833992095,703
"SPIALB_WM_4B_11",44.112337,-71.230138,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden","weldhill","SPIALB_WM_4B_11;2018;weldhill",187.106225296443,236.960869565217,0,421.078833992095,586.5
"SPIALB_WM_4C_11",44.112337,-71.230138,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden","weldhill","SPIALB_WM_4C_11;2018;weldhill",187.106225296443,236.960869565217,0,421.078833992095,586.5
"SPIALB_WM_5_11",44.112337,-71.230138,"Spiraea","alba",2018,110,124,NA,365,46,"Common Garden","weldhill","SPIALB_WM_5_11;2018;weldhill",271.867529644269,202.766086956522,0,468.59709486166,586.5
"SPIALB_WM_7A_8",44.112337,-71.230138,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden","weldhill","SPIALB_WM_7A_8;2018;weldhill",187.106225296443,236.960869565217,0,421.078833992095,586.5
"SPIALB_WM_7A_4",44.112337,-71.230138,"Spiraea","alba",2018,93,124,NA,365,46,"Common Garden","weldhill","SPIALB_WM_7A_4;2018;weldhill",187.106225296443,284.479130434783,0,468.59709486166,586.5
"SPIALB_WM_7B_4",44.112337,-71.230138,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden","weldhill","SPIALB_WM_7B_4;2018;weldhill",187.106225296443,236.960869565217,0,421.078833992095,586.5
"SPIALB_WM_7B_8",44.112337,-71.230138,"Spiraea","alba",2018,93,128,NA,365,46,"Common Garden","weldhill","SPIALB_WM_7B_8;2018;weldhill",187.106225296443,346.285217391304,0,530.403181818182,586.5
"SPITOM_GR_1_8",44.794942,-71.146683,"Spiraea","tomentosa",2018,103,124,311,365,46,"Common Garden","weldhill","SPITOM_GR_1_8;2018;weldhill",233.33709486166,249.30652173913,0,468.59709486166,703
"SPITOM_GR_1A_11",44.794942,-71.146683,"Spiraea","tomentosa",2018,100,124,311,365,46,"Common Garden","weldhill","SPITOM_GR_1A_11;2018;weldhill",208.797964426877,262.240869565217,0,468.59709486166,703
"SPITOM_GR_1A_11",44.794942,-71.146683,"Spiraea","tomentosa",2018,100,124,311,365,46,"Common Garden","weldhill","SPITOM_GR_1A_11;2018;weldhill",208.797964426877,262.240869565217,0,468.59709486166,703
"SPITOM_GR_1B_11",44.794942,-71.146683,"Spiraea","tomentosa",2018,100,124,311,365,46,"Common Garden","weldhill","SPITOM_GR_1B_11;2018;weldhill",208.797964426877,262.240869565217,0,468.59709486166,703
"SPITOM_GR_2B_8",44.794942,-71.146683,"Spiraea","tomentosa",2018,96,131,NA,365,46,"Common Garden","weldhill","SPITOM_GR_2B_8;2018;weldhill",197.767529644269,378.296086956522,0,574.987964426878,586.5
"SPITOM_GR_2C_8",44.794942,-71.146683,"Spiraea","tomentosa",2018,93,124,NA,365,46,"Common Garden","weldhill","SPITOM_GR_2C_8;2018;weldhill",187.106225296443,284.479130434783,0,468.59709486166,586.5
"SPITOM_GR_2D_8",44.794942,-71.146683,"Spiraea","tomentosa",2018,93,131,NA,365,46,"Common Garden","weldhill","SPITOM_GR_2D_8;2018;weldhill",187.106225296443,390.87,0,574.987964426878,586.5
"SPITOM_GR_2E_8",44.794942,-71.146683,"Spiraea","tomentosa",2018,93,131,NA,365,46,"Common Garden","weldhill","SPITOM_GR_2E_8;2018;weldhill",187.106225296443,390.87,0,574.987964426878,586.5
"SPITOM_HF_13_8",42.531705,-72.18992,"Spiraea","tomentosa",2018,103,124,NA,365,46,"Common Garden","weldhill","SPITOM_HF_13_8;2018;weldhill",233.33709486166,249.30652173913,0,468.59709486166,586.5
"SPITOM_HF_4_8",42.531705,-72.18992,"Spiraea","tomentosa",2018,93,124,311,365,46,"Common Garden","weldhill","SPITOM_HF_4_8;2018;weldhill",187.106225296443,284.479130434783,0,468.59709486166,703
"SPITOM_HF_5_11",42.531705,-72.18992,"Spiraea","tomentosa",2018,114,142,311,365,46,"Common Garden","weldhill","SPITOM_HF_5_11;2018;weldhill",313.551007905138,432.672173913043,0,733.748833992095,703
"SPITOM_HF_6B_8",42.531705,-72.18992,"Spiraea","tomentosa",2018,100,124,NA,365,46,"Common Garden","weldhill","SPITOM_HF_6B_8;2018;weldhill",208.797964426877,262.240869565217,0,468.59709486166,586.5
"SPITOM_HF_9A_8",42.531705,-72.18992,"Spiraea","tomentosa",2018,100,122,NA,365,46,"Common Garden","weldhill","SPITOM_HF_9A_8;2018;weldhill",208.797964426877,214.722608695652,0,421.078833992095,586.5
"SPITOM_HF_9B_8",42.531705,-72.18992,"Spiraea","tomentosa",2018,96,124,311,365,46,"Common Garden","weldhill","SPITOM_HF_9B_8;2018;weldhill",197.767529644269,271.905217391304,0,468.59709486166,703
"SPITOM_SH_9_4",45.932675,-74.02507,"Spiraea","tomentosa",2018,96,124,NA,365,46,"Common Garden","weldhill","SPITOM_SH_9_4;2018;weldhill",197.767529644269,271.905217391304,0,468.59709486166,586.5
"SPITOM_SH_99_4",45.932675,-74.02507,"Spiraea","tomentosa",2018,93,124,NA,365,46,"Common Garden","weldhill","SPITOM_SH_99_4;2018;weldhill",187.106225296443,284.479130434783,0,468.59709486166,586.5
"SPITOM_SH_99B_11",45.932675,-74.02507,"Spiraea","tomentosa",2018,103,124,NA,365,46,"Common Garden","weldhill","SPITOM_SH_99B_11;2018;weldhill",233.33709486166,249.30652173913,0,468.59709486166,586.5
"SPITOM_SH_99C_11",45.932675,-74.02507,"Spiraea","tomentosa",2018,103,124,NA,365,46,"Common Garden","weldhill","SPITOM_SH_99C_11;2018;weldhill",233.33709486166,249.30652173913,0,468.59709486166,586.5
"SPITOM_SH_99D_11",45.932675,-74.02507,"Spiraea","tomentosa",2018,107,124,NA,365,46,"Common Garden","weldhill","SPITOM_SH_99D_11;2018;weldhill",255.399268774704,220.275217391304,0,468.59709486166,586.5
"SPITOM_SH_99E_11",45.932675,-74.02507,"Spiraea","tomentosa",2018,103,124,NA,365,46,"Common Garden","weldhill","SPITOM_SH_99E_11;2018;weldhill",233.33709486166,249.30652173913,0,468.59709486166,586.5
"SPITOM_SH_99F_11",45.932675,-74.02507,"Spiraea","tomentosa",2018,96,124,NA,365,46,"Common Garden","weldhill","SPITOM_SH_99F_11;2018;weldhill",197.767529644269,271.905217391304,0,468.59709486166,586.5
"SPITOM_WM_4A_8",44.112337,-71.230138,"Spiraea","tomentosa",2018,93,124,NA,365,46,"Common Garden","weldhill","SPITOM_WM_4A_8;2018;weldhill",187.106225296443,284.479130434783,0,468.59709486166,586.5
"SPITOM_WM_4B_8",44.112337,-71.230138,"Spiraea","tomentosa",2018,96,124,NA,365,46,"Common Garden","weldhill","SPITOM_WM_4B_8;2018;weldhill",197.767529644269,271.905217391304,0,468.59709486166,586.5
"SPITOM_WM_5_8",44.112337,-71.230138,"Spiraea","tomentosa",2018,93,124,NA,365,46,"Common Garden","weldhill","SPITOM_WM_5_8;2018;weldhill",187.106225296443,284.479130434783,0,468.59709486166,586.5
"SPITOM_WM_5A_4",44.112337,-71.230138,"Spiraea","tomentosa",2018,93,124,NA,365,46,"Common Garden","weldhill","SPITOM_WM_5A_4;2018;weldhill",187.106225296443,284.479130434783,0,468.59709486166,586.5
"SPITOM_WM_5B_4",44.112337,-71.230138,"Spiraea","tomentosa",2018,93,124,NA,365,46,"Common Garden","weldhill","SPITOM_WM_5B_4;2018;weldhill",187.106225296443,284.479130434783,0,468.59709486166,586.5
"SPITOM_WM_5C_4",44.112337,-71.230138,"Spiraea","tomentosa",2018,96,124,NA,365,46,"Common Garden","weldhill","SPITOM_WM_5C_4;2018;weldhill",197.767529644269,271.905217391304,0,468.59709486166,586.5
"SPITOM_WM_5D_4",44.112337,-71.230138,"Spiraea","tomentosa",2018,93,124,311,365,46,"Common Garden","weldhill","SPITOM_WM_5D_4;2018;weldhill",187.106225296443,284.479130434783,0,468.59709486166,703
"SPITOM_WM_5E_4",44.112337,-71.230138,"Spiraea","tomentosa",2018,96,124,NA,365,46,"Common Garden","weldhill","SPITOM_WM_5E_4;2018;weldhill",197.767529644269,271.905217391304,0,468.59709486166,586.5
"VACMYR_WM_5_13",44.112337,-71.230138,"Vaccinium","myrtilloides",2018,114,131,274,365,46,"Common Garden","weldhill","VACMYR_WM_5_13;2018;weldhill",313.551007905138,273.911304347826,0,574.987964426878,586.5
"VACMYR_WM_5_13",44.112337,-71.230138,"Vaccinium","myrtilloides",2018,114,131,277,365,46,"Common Garden","weldhill","VACMYR_WM_5_13;2018;weldhill",313.551007905138,273.911304347826,0,574.987964426878,586.5
"VACMYR_WM_5_13",44.112337,-71.230138,"Vaccinium","myrtilloides",2018,114,131,281,365,46,"Common Garden","weldhill","VACMYR_WM_5_13;2018;weldhill",313.551007905138,273.911304347826,0,574.987964426878,586.5
"VIBCAS_GR_10_11",44.794942,-71.146683,"Viburnum","cassinoides",2018,103,122,311,365,46,"Common Garden","weldhill","VIBCAS_GR_10_11;2018;weldhill",233.33709486166,201.788260869565,0,421.078833992095,703
"VIBCAS_GR_10_4",44.794942,-71.146683,"Viburnum","cassinoides",2018,103,124,NA,365,46,"Common Garden","weldhill","VIBCAS_GR_10_4;2018;weldhill",233.33709486166,249.30652173913,0,468.59709486166,586.5
"VIBCAS_GR_12A_4",44.794942,-71.146683,"Viburnum","cassinoides",2018,103,124,NA,365,46,"Common Garden","weldhill","VIBCAS_GR_12A_4;2018;weldhill",233.33709486166,249.30652173913,0,468.59709486166,586.5
"VIBCAS_GR_12A_8",44.794942,-71.146683,"Viburnum","cassinoides",2018,96,124,NA,365,46,"Common Garden","weldhill","VIBCAS_GR_12A_8;2018;weldhill",197.767529644269,271.905217391304,0,468.59709486166,586.5
"VIBCAS_GR_12B_8",44.794942,-71.146683,"Viburnum","cassinoides",2018,103,122,NA,365,46,"Common Garden","weldhill","VIBCAS_GR_12B_8;2018;weldhill",233.33709486166,201.788260869565,0,421.078833992095,586.5
"VIBCAS_GR_12B_4",44.794942,-71.146683,"Viburnum","cassinoides",2018,100,124,NA,365,46,"Common Garden","weldhill","VIBCAS_GR_12B_4;2018;weldhill",208.797964426877,262.240869565217,0,468.59709486166,586.5
"VIBCAS_GR_5_8",44.794942,-71.146683,"Viburnum","cassinoides",2018,110,128,NA,365,46,"Common Garden","weldhill","VIBCAS_GR_5_8;2018;weldhill",271.867529644269,264.572173913043,0,530.403181818182,586.5
"VIBCAS_GR_9_4",44.794942,-71.146683,"Viburnum","cassinoides",2018,103,122,NA,365,46,"Common Garden","weldhill","VIBCAS_GR_9_4;2018;weldhill",233.33709486166,201.788260869565,0,421.078833992095,586.5
"VIBCAS_SH_1_4",45.932675,-74.02507,"Viburnum","cassinoides",2018,100,122,311,365,46,"Common Garden","weldhill","VIBCAS_SH_1_4;2018;weldhill",208.797964426877,214.722608695652,0,421.078833992095,703
"VIBCAS_SH_1A_8",45.932675,-74.02507,"Viburnum","cassinoides",2018,103,122,NA,365,46,"Common Garden","weldhill","VIBCAS_SH_1A_8;2018;weldhill",233.33709486166,201.788260869565,0,421.078833992095,586.5
"VIBCAS_SH_1B_8",45.932675,-74.02507,"Viburnum","cassinoides",2018,96,128,311,365,46,"Common Garden","weldhill","VIBCAS_SH_1B_8;2018;weldhill",197.767529644269,333.711304347826,0,530.403181818182,703
"VIBCAS_SH_5_4",45.932675,-74.02507,"Viburnum","cassinoides",2018,103,124,NA,365,46,"Common Garden","weldhill","VIBCAS_SH_5_4;2018;weldhill",233.33709486166,249.30652173913,0,468.59709486166,586.5
"VIBCAS_SH_5A_8",45.932675,-74.02507,"Viburnum","cassinoides",2018,110,124,311,365,46,"Common Garden","weldhill","VIBCAS_SH_5A_8;2018;weldhill",271.867529644269,202.766086956522,0,468.59709486166,703
"VIBCAS_SH_5B_8",45.932675,-74.02507,"Viburnum","cassinoides",2018,103,124,NA,365,46,"Common Garden","weldhill","VIBCAS_SH_5B_8;2018;weldhill",233.33709486166,249.30652173913,0,468.59709486166,586.5
"VIBCAS_SH_5C_8",45.932675,-74.02507,"Viburnum","cassinoides",2018,96,124,311,365,46,"Common Garden","weldhill","VIBCAS_SH_5C_8;2018;weldhill",197.767529644269,271.905217391304,0,468.59709486166,703
"VIBCAS_SH_9_11",45.932675,-74.02507,"Viburnum","cassinoides",2018,96,124,NA,365,46,"Common Garden","weldhill","VIBCAS_SH_9_11;2018;weldhill",197.767529644269,271.905217391304,0,468.59709486166,586.5
"VIBCAS_WM_10_11",44.112337,-71.230138,"Viburnum","cassinoides",2018,96,122,NA,365,46,"Common Garden","weldhill","VIBCAS_WM_10_11;2018;weldhill",197.767529644269,224.386956521739,0,421.078833992095,586.5
"VIBCAS_WM_4_8",44.112337,-71.230138,"Viburnum","cassinoides",2018,114,124,311,365,46,"Common Garden","weldhill","VIBCAS_WM_4_8;2018;weldhill",313.551007905138,167.520434782609,0,468.59709486166,703
"VIBCAS_WM_4_4",44.112337,-71.230138,"Viburnum","cassinoides",2018,103,124,NA,365,46,"Common Garden","weldhill","VIBCAS_WM_4_4;2018;weldhill",233.33709486166,249.30652173913,0,468.59709486166,586.5
"VIBCAS_WM_4_11",44.112337,-71.230138,"Viburnum","cassinoides",2018,96,124,311,365,46,"Common Garden","weldhill","VIBCAS_WM_4_11;2018;weldhill",197.767529644269,271.905217391304,0,468.59709486166,703
"VIBCAS_WM_9A_11",44.112337,-71.230138,"Viburnum","cassinoides",2018,110,124,NA,365,46,"Common Garden","weldhill","VIBCAS_WM_9A_11;2018;weldhill",271.867529644269,202.766086956522,0,468.59709486166,586.5
"VIBCAS_WM_9A_8",44.112337,-71.230138,"Viburnum","cassinoides",2018,96,124,NA,365,46,"Common Garden","weldhill","VIBCAS_WM_9A_8;2018;weldhill",197.767529644269,271.905217391304,0,468.59709486166,586.5
"VIBCAS_WM_9B_11",44.112337,-71.230138,"Viburnum","cassinoides",2018,110,124,NA,365,46,"Common Garden","weldhill","VIBCAS_WM_9B_11;2018;weldhill",271.867529644269,202.766086956522,0,468.59709486166,586.5
"VIBCAS_WM_9B_8",44.112337,-71.230138,"Viburnum","cassinoides",2018,93,124,NA,365,46,"Common Garden","weldhill","VIBCAS_WM_9B_8;2018;weldhill",187.106225296443,284.479130434783,0,468.59709486166,586.5
"ACEPEN_HF_12_12",42.531705,-72.18992,"Acer","pensylvanicum",2019,97,123,311,365,46,"Common Garden","weldhill","ACEPEN_HF_12_12;2019;weldhill",175.042826086957,279.007391304348,0,442.447173913043,755.5
"ACEPEN_WM_5_5",44.112337,-71.230138,"Acer","pensylvanicum",2019,97,123,311,365,46,"Common Garden","weldhill","ACEPEN_WM_5_5;2019;weldhill",175.042826086957,279.007391304348,0,442.447173913043,755.5
"ACESPI_GR_4_10",44.794942,-71.146683,"Acer","spicatum",2019,107,129,304,365,46,"Common Garden","weldhill","ACESPI_GR_4_10;2019;weldhill",266.564565217391,255.4,0,512.028043478261,804.5
"ACESPI_GR_4_7",44.794942,-71.146683,"Acer","spicatum",2019,100,112,304,365,46,"Common Garden","weldhill","ACESPI_GR_4_7;2019;weldhill",187.524130434783,158.050869565217,0,341.490217391304,804.5
"ALNINC_GR_1_3",44.794942,-71.146683,"Alnus","incana",2019,100,119,274,365,46,"Common Garden","weldhill","ALNINC_GR_1_3;2019;weldhill",187.524130434783,224.889130434783,0,408.32847826087,1020.5
"ALNINC_GR_1_5",44.794942,-71.146683,"Alnus","incana",2019,97,119,268,365,46,"Common Garden","weldhill","ALNINC_GR_1_5;2019;weldhill",175.042826086957,244.888695652174,0,408.32847826087,979
"ALNINC_GR_11_1",44.794942,-71.146683,"Alnus","incana",2019,97,115,274,365,46,"Common Garden","weldhill","ALNINC_GR_11_1;2019;weldhill",175.042826086957,210.364347826087,0,373.804130434783,1020.5
"ALNINC_GR_11_15",44.794942,-71.146683,"Alnus","incana",2019,93,119,268,365,46,"Common Garden","weldhill","ALNINC_GR_11_15;2019;weldhill",144.652826086957,271.987391304348,0,408.32847826087,979
"ALNINC_GR_11A_3",44.794942,-71.146683,"Alnus","incana",2019,97,112,274,365,46,"Common Garden","weldhill","ALNINC_GR_11A_3;2019;weldhill",175.042826086957,178.050434782609,0,341.490217391304,1020.5
"ALNINC_GR_11B_3",44.794942,-71.146683,"Alnus","incana",2019,97,119,274,365,46,"Common Garden","weldhill","ALNINC_GR_11B_3;2019;weldhill",175.042826086957,244.888695652174,0,408.32847826087,1020.5
"ALNINC_GR_8_16",44.794942,-71.146683,"Alnus","incana",2019,97,127,246,365,46,"Common Garden","weldhill","ALNINC_GR_8_16;2019;weldhill",175.042826086957,324.430869565217,0,487.870652173913,638
"ALNINC_GR_8_3",44.794942,-71.146683,"Alnus","incana",2019,97,119,274,365,46,"Common Garden","weldhill","ALNINC_GR_8_3;2019;weldhill",175.042826086957,244.888695652174,0,408.32847826087,1020.5
"ALNINC_GR_8A_5",44.794942,-71.146683,"Alnus","incana",2019,107,129,263,365,46,"Common Garden","weldhill","ALNINC_GR_8A_5;2019;weldhill",266.564565217391,255.4,0,512.028043478261,955.5
"ALNINC_GR_8B_5",44.794942,-71.146683,"Alnus","incana",2019,97,119,268,365,46,"Common Garden","weldhill","ALNINC_GR_8B_5;2019;weldhill",175.042826086957,244.888695652174,0,408.32847826087,979
"ALNINC_HF_1_1",42.531705,-72.18992,"Alnus","incana",2019,107,119,260,365,46,"Common Garden","weldhill","ALNINC_HF_1_1;2019;weldhill",266.564565217391,151.700434782609,0,408.32847826087,895.5
"ALNINC_HF_1_1",42.531705,-72.18992,"Alnus","incana",2019,107,119,311,365,46,"Common Garden","weldhill","ALNINC_HF_1_1;2019;weldhill",266.564565217391,151.700434782609,0,408.32847826087,895.5
"ALNINC_HF_1_16",42.531705,-72.18992,"Alnus","incana",2019,107,119,263,365,46,"Common Garden","weldhill","ALNINC_HF_1_16;2019;weldhill",266.564565217391,151.700434782609,0,408.32847826087,955.5
"ALNINC_HF_2_1",42.531705,-72.18992,"Alnus","incana",2019,107,129,260,365,46,"Common Garden","weldhill","ALNINC_HF_2_1;2019;weldhill",266.564565217391,255.4,0,512.028043478261,895.5
"ALNINC_HF_2_1",42.531705,-72.18992,"Alnus","incana",2019,107,129,311,365,46,"Common Garden","weldhill","ALNINC_HF_2_1;2019;weldhill",266.564565217391,255.4,0,512.028043478261,895.5
"ALNINC_HF_5_6",42.531705,-72.18992,"Alnus","incana",2019,103,129,239,365,46,"Common Garden","weldhill","ALNINC_HF_5_6;2019;weldhill",218.850217391304,310.361304347826,0,512.028043478261,487
"ALNINC_HF_8_12",42.531705,-72.18992,"Alnus","incana",2019,103,127,274,365,46,"Common Garden","weldhill","ALNINC_HF_8_12;2019;weldhill",218.850217391304,286.203913043478,0,487.870652173913,1020.5
"ALNINC_HF_9_15",42.531705,-72.18992,"Alnus","incana",2019,97,119,235,365,46,"Common Garden","weldhill","ALNINC_HF_9_15;2019;weldhill",175.042826086957,244.888695652174,0,408.32847826087,412.5
"ALNINC_HF_9_15",42.531705,-72.18992,"Alnus","incana",2019,97,119,246,365,46,"Common Garden","weldhill","ALNINC_HF_9_15;2019;weldhill",175.042826086957,244.888695652174,0,408.32847826087,412.5
"ALNINC_HF_9_2",42.531705,-72.18992,"Alnus","incana",2019,100,129,232,365,46,"Common Garden","weldhill","ALNINC_HF_9_2;2019;weldhill",187.524130434783,328.588695652174,0,512.028043478261,348.5
